gene,score,logfoldchange,pval,pval_adj,pct_in,pct_out,cluster
RPL21,19.657915,0.75270385,4.946369034929568e-86,1.3283945126068587e-83,0.03048780487804878,0.08624039974090868,12
ARHGDIB,19.583517,4.0859756,2.1373698775466845e-85,5.6725796550089006e-83,0.08841463414634146,0.0836494864439715,12
RPL26,19.580423,0.7885668,2.2712625703714048e-85,5.957838642442852e-83,0.0975609756097561,0.22152308688812808,12
RPS23,19.543303,0.865576,4.70378291382496e-85,1.2196855029077846e-82,0.051829268292682924,0.2523364485981308,12
UBE2Q2P6,19.512598,1.7593316,8.580727432644687e-85,2.1996889790117215e-82,0.0,0.0004626630887387804,12
STK4,19.339045,3.7595887,2.5210144386961734e-83,6.319062746949664e-81,0.024390243902439025,0.11575830480244285,12
RPL39,19.266356,0.8892605,1.0293372476605382e-82,2.5517383483488e-80,0.3719512195121951,0.7959655778661978,12
RPL27,19.213177,0.89712507,2.871420828582999e-82,6.965202416344504e-80,0.14329268292682926,0.17979087628389007,12
ITLN1,26.77351,4.647842,6.5760345541270765e-158,1.4834876350655272e-153,0.003246753246753247,0.0007388935069733074,13
SPINK4,26.450937,4.476842,3.55929463886542e-154,4.01470638790825e-150,0.003246753246753247,0.0003694467534866537,13
SERPINA1,26.224123,4.3081613,1.4107414612898262e-151,1.0608305541745728e-147,0.0,0.0005541701302299807,13
MUC2,25.247776,3.978256,1.1980970788657152e-140,6.756968000532917e-137,0.006493506493506494,0.0020319571441765956,13
REG4,24.446642,4.623334,5.4637572433633354e-132,2.4651379930606694e-128,0.0,0.0003694467534866537,13
AGR2,23.9569,1.336455,7.830337757887351e-127,2.9440764913363458e-123,0.762987012987013,0.45247991133277915,13
TFF3,23.710213,2.114727,2.8291742627157837e-124,9.117620313229338e-121,0.032467532467532464,0.024660570795234135,13
ST6GALNAC1,23.592613,3.3157167,4.5894459348811357e-123,1.2941663855622941e-119,0.06818181818181818,0.05957328899972292,13
LRRC26,23.159567,4.0276933,1.1643926804367526e-118,2.918614941996967e-115,0.006493506493506494,0.005911148055786459,13
TPSG1,22.724249,4.461373,2.5800775160011423e-114,5.820396868346977e-111,0.8051948051948052,0.7206982543640897,13
SPDEF,21.37166,3.4015138,2.4525567498790676e-101,5.029747974592899e-98,0.03571428571428571,0.05800314029740464,13
FKBP11,21.255264,3.3744037,2.946963695256048e-100,5.540046166773431e-97,0.003246753246753247,0.0008312551953449709,13
LINC00261,21.23178,4.7137656,4.858831268663912e-100,8.431567276137631e-97,0.00974025974025974,0.008035466888334718,13
KLK1,21.12118,3.2352173,5.0809275675384216e-99,8.187188928292804e-96,0.0,0.0036021058464948737,13
NPDC1,21.116076,2.8559198,5.6607130333322975e-99,8.513335021262887e-96,0.003246753246753247,0.0011083402604599613,13
TSPAN13,20.925322,2.898878,3.1493412774640783e-97,4.440374367394509e-94,0.003246753246753247,0.00046180844185831715,13
FFAR4,20.533325,3.9454868,1.08491926560271e-93,1.359705206262863e-90,0.02922077922077922,0.015424401958067794,13
NUCB2,20.307373,3.2645874,1.106663610318552e-91,1.313959178167169e-88,0.11038961038961038,0.03842246236261199,13
HPCAL1,19.97869,3.1290793,8.441220613435614e-89,9.5212747909247e-86,0.0,0.0002770850651149903,13
REP15,19.974697,3.9853578,9.143532304298464e-89,9.822330726317574e-86,0.0,0.0017548720790616053,13
LYZ,19.96898,3.6225812,1.0252267449917516e-88,1.0512768245576784e-85,0.2662337662337662,0.16172531633878268,13
TSTA3,19.800535,2.5295455,2.945431039551431e-87,2.7685824508850303e-84,0.022727272727272728,0.0073889350697330745,13
CKAP4,19.668491,3.0719748,4.0154403590438165e-86,3.6233727623867786e-83,0.04220779220779221,0.007666020134848065,13
LMAN1,19.436043,2.8879125,3.8256172656278934e-84,3.196374070196283e-81,0.0,0.0002770850651149903,13
ASPH,19.310587,2.7706501,4.375696628327193e-83,3.40383931856666e-80,0.02922077922077922,0.026507804562667405,13
OSTC,19.203423,2.6084065,3.4649179980301786e-82,2.6055028372520935e-79,0.20454545454545456,0.2629537267941258,13
SELM,19.147453,3.608485,1.0163643555263113e-81,7.396181773005825e-79,0.6071428571428571,0.3304701209938118,13
CREB3L1,19.055883,3.063321,5.871727714464785e-81,4.1393845472065966e-78,0.10064935064935066,0.06317539484621779,13
DNAJC12,18.994781,4.275311,1.8836722801200512e-80,1.287689786885704e-77,0.00974025974025974,0.010436870785997967,13
ZG16,18.976267,2.412471,2.6797359670153437e-80,1.7780048141146806e-77,0.0,0.0002770850651149903,13
SLC50A1,18.923256,2.5842156,7.337943061070503e-80,4.729618786133985e-77,0.10714285714285714,0.06705458575782765,13
ANG,18.902187,3.118853,1.094212924390389e-79,6.856763711478552e-77,0.10714285714285714,0.055047566269511405,13
WFDC2,18.758549,2.3944564,1.6483909836818685e-78,1.0050284378616018e-75,0.07142857142857142,0.023644592223145838,13
FCGBP,18.734371,2.3998694,2.596936497412013e-78,1.5416918538188842e-75,0.01948051948051948,0.0035097441581232107,13
PDIA3,18.673693,1.9134358,8.105076152842227e-78,4.688266998255584e-75,0.003246753246753247,0.03306548443705551,13
SSR3,18.666897,2.4385254,9.204723509791124e-78,5.191233941434448e-75,0.003246753246753247,0.013669529879006189,13
CD74,18.453,2.6812916,4.932984891050857e-76,2.7142245404199095e-73,0.75,0.4332686801514732,13
LCN2,18.312777,2.7658746,6.544630387859033e-75,3.5152456409455224e-72,0.08116883116883117,0.02641544287429574,13
RAB27A,18.28023,3.1079066,1.189226055677912e-74,6.23901176512512e-72,0.12337662337662338,0.1899879929805117,13
ERLEC1,18.030506,2.7709196,1.1226004008396923e-72,5.75562328239605e-70,0.0,0.0002770850651149903,13
TMED3,17.947824,2.3996603,4.99073524908789e-72,2.501911032981638e-69,0.3538961038961039,0.15876974231088944,13
SPINK1,17.891722,2.0794675,1.3681680581731239e-71,6.709674613984239e-69,0.003246753246753247,0.004618084418583171,13
SEC11C,17.657717,2.444965,8.875853755829374e-70,4.260220954845848e-67,0.12337662337662338,0.08349496628798374,13
ZG16B,17.515812,2.5596802,1.0852481985545518e-68,5.100440439831694e-66,0.2824675324675325,0.07813798836242726,13
KDELR2,17.453976,1.8992934,3.2109037903730708e-68,1.4486955721405223e-65,0.36688311688311687,0.21363258520365752,13
GMDS,17.445858,2.1791317,3.7011445057472195e-68,1.63713958637552e-65,0.24675324675324675,0.24642098457559805,13
KDELR3,17.344913,3.8945148,2.1550207226505685e-67,9.349060092745034e-65,0.0,0.00046180844185831715,13
IFITM3,17.326029,2.446852,2.992905216342965e-67,1.2739046938769989e-64,0.2012987012987013,0.11055694098088113,13
PRDX4,17.002485,2.5611348,7.871004970362197e-65,3.1707500201143005e-62,0.9123376623376623,0.7798097349219544,13
FMOD,16.791859,4.1729608,2.799350617993064e-63,1.1079043963386935e-60,0.3246753246753247,0.1745635910224439,13
STMN1,13.856825,2.9926982,1.1567911936691364e-43,1.1861842062719113e-40,0.007905138339920948,0.0006432641058628928,14
HMGN2,13.030195,1.5426065,8.239661824621099e-39,5.996081648439593e-36,0.003952569169960474,0.0003675794890645102,14
MARCKSL1,12.708569,1.7009677,5.299555044234557e-37,3.5162547718496285e-34,0.003952569169960474,0.00045947436133063775,14
SUMO2,12.356178,1.4728869,4.5109773357045563e-35,2.750355073409705e-32,0.003952569169960474,0.0021135820621209335,14
H3F3A,12.01364,0.5659501,3.0128467376892156e-33,1.657727062330025e-30,0.0,0.0003675794890645102,14
PCSK1N,11.98899,5.2838755,4.0582536575411896e-33,2.129073122336551e-30,0.2608695652173913,0.46572321264473443,14
NGFRAP1,11.733817,2.3527212,8.551348421174917e-32,4.018955604860103e-29,0.015810276679841896,0.02508730012865282,14
TUBA1A,11.26668,3.7099342,1.916607482996938e-29,7.720847894451415e-27,0.023715415019762844,0.060650615695644186,14
EIF3E,11.14681,1.574141,7.42199092495808e-29,2.8867705737263675e-26,0.003952569169960474,0.0059731666972982905,14
SCGN,11.12573,7.96867,9.403296498412033e-29,3.535482761794618e-26,0.43478260869565216,0.7297371806653189,14
LRRC75A-AS1,10.869054,1.1061305,1.6187052871156822e-27,5.889737511619787e-25,0.023715415019762844,0.05816945414445874,14
HMGN3,10.844641,2.1163108,2.114651785854318e-27,7.572131688426596e-25,0.0,0.0009189487226612755,14
CPE,10.687775,5.8924584,1.16124196344414e-26,3.9099190228860234e-24,0.003952569169960474,0.008178643631685353,14
MS4A8,10.650867,4.732764,1.727476551710045e-26,5.699698726331764e-24,0.0,0.0035839000183789747,14
PTMS,10.650017,1.8107963,1.7433361944983895e-26,5.699698726331764e-24,0.0,0.0011946333394596581,14
SRP9,10.595453,1.4976699,3.128232307638693e-26,1.0081398946860182e-23,0.0,0.0005513692335967653,14
SCG5,10.514646,6.1706977,7.395832725416429e-26,2.2855149377077976e-23,0.019762845849802372,0.01571402315750781,14
INSM1,10.511659,8.71063,7.63392823456607e-26,2.327213338426702e-23,0.11067193675889328,0.038779636096305824,14
SNRPE,10.416073,1.6610923,2.0942376147536133e-25,6.056911070670098e-23,0.003952569169960474,0.0001837897445322551,14
FEV,10.390552,8.304986,2.73766234997552e-25,7.817585437100982e-23,0.03557312252964427,0.0009189487226612755,14
TUBB,10.382736,1.5993489,2.9713346281232806e-25,8.378792234479136e-23,0.26877470355731226,0.16219444954971513,14
CRYBA2,10.303819,6.935061,6.771849974498492e-25,1.7972489832319e-22,0.011857707509881422,0.007719169270354714,14
RPL7,10.192781,0.66402805,2.1356422741412635e-24,5.353106006928085e-22,0.007905138339920948,0.00863811799301599,14
HNRNPA1,10.164599,0.8662021,2.8529180242161518e-24,7.072415132779359e-22,0.003952569169960474,0.0001837897445322551,14
RPL4,10.002886,1.046714,1.4801893863613023e-23,3.5522970603111294e-21,0.011857707509881422,0.026925197573975372,14
RPL5,9.84509,0.89991057,7.197478712056063e-23,1.6568155333191095e-20,0.1541501976284585,0.2638301782760522,14
NPM1,9.839708,1.2308339,7.593030896640692e-23,1.7302139797708826e-20,0.1857707509881423,0.34166513508546226,14
YWHAE,9.834634,1.1108649,7.985727657924552e-23,1.8015003023511997e-20,0.03162055335968379,0.06496967469215217,14
CHGA,9.817887,5.667731,9.42991905170041e-23,2.1062331077951444e-20,0.003952569169960474,0.010567910310604669,14
ATP5G2,9.692091,0.90430665,3.2578803377812457e-22,6.933445522642181e-20,0.0,0.00027568461679838266,14
ERH,9.657816,1.4244438,4.554710911133449e-22,9.513863281875878e-20,0.015810276679841896,0.0693806285609263,14
RPS7,9.652385,0.83165157,4.802548748928611e-22,9.939513507071608e-20,0.04743083003952569,0.056699136188200695,14
IGFBP2,9.623026,1.6648579,6.392252864436333e-22,1.2875252890073147e-19,0.05533596837944664,0.024260246278257673,14
EEF1A1,9.594933,0.37161654,8.397183157469858e-22,1.6763898659235621e-19,0.003952569169960474,0.003951479507443485,14
RAN,9.587346,1.2304329,9.038020014108804e-22,1.7884973113884253e-19,0.03162055335968379,0.03225510016541077,14
PRMT1,9.54574,1.7999228,1.3513912207416366e-21,2.6509595259748333e-19,0.0,0.013692335967653005,14
PRDX3,9.481284,1.708083,2.5117242082806116e-21,4.801863255474772e-19,0.31620553359683795,0.4449549715125896,14
PTGES3,9.378033,1.1403185,6.721540287730375e-21,1.242878912712373e-18,0.04743083003952569,0.02747656680757214,14
RAB3B,9.188077,5.54986,3.99925291828786e-20,6.993732293306653e-18,0.023715415019762844,0.19196838816394046,14
PARK7,9.16037,1.2811043,5.171966604666591e-20,8.906442338524705e-18,0.0,0.00027568461679838266,14
MDK,9.114116,1.5935948,7.931491443563597e-20,1.345312146431212e-17,0.19367588932806323,0.1634809777614409,14
PCBD1,9.108714,1.3820425,8.336397036654749e-20,1.4034386623126456e-17,0.003952569169960474,0.004594743613306377,14
PAM,9.094361,4.1489115,9.51441839217677e-20,1.5898945519193762e-17,0.11067193675889328,0.08399191325124059,14
PRAC1,9.014544,1.3648787,1.9769284908534912e-19,3.2317050597944864e-17,0.09486166007905138,0.08353243888990994,14
NAP1L1,9.010646,1.5805945,2.0484689644399781e-19,3.324561968978523e-17,0.22529644268774704,0.21769895239845616,14
CACNA1A,8.781687,8.061105,1.6104093879755239e-18,2.4059089657840957e-16,0.1067193675889328,0.24967836794706855,14
RANBP1,8.76494,1.4298269,1.868764959941529e-18,2.7735176796921677e-16,0.003952569169960474,0.0003675794890645102,14
ESD,8.715282,1.6967119,2.9003511375131245e-18,4.221227181365069e-16,0.03557312252964427,0.11486859033265943,14
NME1,8.68894,1.5912619,3.6583668025556016e-18,5.29032671146486e-16,0.6798418972332015,0.7858849476199228,14
HSPD1,8.677258,1.015108,4.054259098193121e-18,5.825479681282714e-16,0.24110671936758893,0.17726520860136005,14
CA7,24.594864,6.949537,1.4335739352015905e-133,3.233999440421268e-129,0.0,0.0008254608823259653,15
CA4,22.721323,4.1053886,2.7577782885937694e-114,3.110636020619342e-110,0.0,0.0004585893790699807,15
BEST4,22.697937,7.711735,4.695092295547896e-114,3.5305529031754997e-110,0.0,0.0005503072548839769,15
OTOP2,21.543266,7.9692907,6.123421882749964e-103,3.453456856323911e-99,0.0,0.0022012290195359075,15
GUCA2A,19.67024,3.0043185,3.8793939716908016e-86,1.7503049721474557e-82,0.004310344827586207,0.00027515362744198843,15
HES4,19.577814,3.5748293,2.3906026139935965e-85,8.988267394846923e-82,0.3879310344827586,0.4626249656057966,15
LYPD8,19.41511,3.8912137,5.751332955574844e-84,1.8534902877830416e-80,0.03017241379310345,0.02476382646977896,15
MT1G,19.377626,2.4429526,1.1921841495907115e-83,3.3618102788271075e-80,0.04741379310344827,0.06007520865816748,15
SPIB,18.586393,5.393034,4.140985348837282e-77,1.0379609831602249e-73,0.004310344827586207,0.00596166192790975,15
MT2A,17.721043,2.2998197,2.885140080782996e-70,6.50858750823836e-67,0.6853448275862069,0.7238374759240576,15
S100A10,16.464771,0.8238599,6.571132395724368e-61,1.3476197792286002e-57,0.09051724137931035,0.05668164725304962,15
PHLDA2,16.361612,1.6413243,3.5948473893251256e-60,6.758013521315458e-57,0.0,0.0009171787581399614,15
MT1H,16.311127,3.8337982,8.226138225594251e-60,1.4274880940860054e-56,0.0,0.008254608823259653,15
GUCA2B,16.232386,3.135737,2.9766453570322314e-59,4.796438757806437e-56,0.0,0.00357699715674585,15
MDK,15.985335,2.7004447,1.6169517572026798e-57,2.431787646049017e-54,0.0,0.00119233238558195,15
SDCBP2,15.640988,2.0665858,3.8274231269765514e-55,5.396427395091502e-52,0.0,0.0005503072548839769,15
KRT8,15.236847,0.8211967,2.013546132841752e-52,2.6719757182810047e-49,0.004310344827586207,0.016050628267449327,15
KRT20,15.212864,2.108116,2.9055040617217997e-52,3.641403673799004e-49,0.008620689655172414,0.04108960836467027,15
FXYD3,15.113988,1.1877627,1.3096792974472729e-51,1.555002909005949e-48,0.0,0.00027515362744198843,15
CKB,15.1011915,1.521559,1.590344362551042e-51,1.7938289237394478e-48,0.0,0.0017426396404659269,15
CST3,14.343972,0.9912097,1.1620847579048409e-46,1.2483557168369193e-43,0.10775862068965517,0.16582591947170502,15
TMSB10,13.909542,0.48844445,5.543283960306896e-44,5.684133766389239e-41,0.004310344827586207,0.007887737320003668,15
FABP1,13.637869,1.2975031,2.384264794352479e-42,2.338549108512938e-39,0.03017241379310345,0.008162890947445657,15
SRI,13.578725,1.2975522,5.355039256642843e-42,5.033513774608579e-39,0.0,0.00027515362744198843,15
PPDPF,13.5222435,0.67960376,1.1559534970122524e-41,1.0430861975639763e-38,0.09913793103448276,0.02503898009722095,15
MT1M,13.282149,2.4238305,2.9383670796419745e-40,2.549485498063204e-37,0.875,0.24828028982848757,15
LGALS3,13.235524,0.8566361,5.471397353730122e-40,4.5714538112147345e-37,0.5646551724137931,0.333302760708062,15
ITM2C,13.202304,1.0158311,8.509233112235694e-40,6.855706777818751e-37,0.0603448275862069,0.0642942309456113,15
FTL,13.071539,0.64714,4.788665627182414e-39,3.725086478745106e-36,0.0,0.010639273594423553,15
HSPB1,12.789257,1.1359328,1.8826587078008526e-37,1.415696592975981e-34,0.0,0.00027515362744198843,15
FTH1,12.740959,0.506367,3.5006427129821036e-37,2.5474515794246218e-34,0.08189655172413793,0.06787122810235716,15
CYSTM1,12.672754,1.2543079,8.372210295133288e-37,5.902146626497245e-34,0.03017241379310345,0.0570485187563056,15
MT1E,12.634705,1.5299574,1.35903518527609e-36,9.290446892316156e-34,0.01293103448275862,0.02522241584884894,15
FRMD1,12.58232,3.0848196,2.6415512180828066e-36,1.752669233197942e-33,0.0,0.004035586535815831,15
C19orf33,12.538677,1.0991484,4.585865081714823e-36,2.955786582240134e-33,0.0,0.03292671741722462,15
CLDN4,12.468233,0.80055684,1.1126602883958584e-35,6.972362068311713e-33,0.0,0.013665963496285426,15
TMEM176A,12.332938,1.6988044,6.021063147659183e-35,3.671058474271446e-32,0.43103448275862066,0.44226359717508945,15
S100A6,12.25368,0.5096028,1.605411340626238e-34,9.530651166628238e-32,0.004310344827586207,0.028432541502338805,15
MT1F,12.041894,2.3837297,2.1398606436899135e-33,1.2377722118205322e-30,0.09482758620689655,0.19013115656241403,15
MYL6,11.959571,0.4469936,5.785986342102107e-33,3.263151647287036e-30,0.0,0.00027515362744198843,15
PCSK1N,11.902925,5.029969,1.1427060409782438e-32,6.287391604494684e-30,0.09482758620689655,0.16564248372007703,15
KRT19,11.872533,0.9612074,1.6441390321518e-32,8.830983911026775e-30,0.0,0.004677611666513803,15
ACTG1,11.870386,0.2987416,1.6868754293838594e-32,8.849819258481509e-30,0.04310344827586207,0.08548106025864441,15
CLDN3,11.857537,0.8063103,1.966742763116761e-32,1.0083579543897958e-29,0.021551724137931036,0.08511418875538843,15
GSN,11.667485,1.8495511,1.868665234677986e-31,9.367826450911263e-29,0.1853448275862069,0.21856369806475281,15
PHGR1,11.656783,0.60899544,2.1189806030102243e-31,1.0391757265936445e-28,0.1896551724137931,0.2476382646977896,15
CARD16,11.487525,2.33713,1.524164140946967e-30,7.315663586302687e-28,0.0,0.0004585893790699807,15
C4orf48,11.421435,1.4633641,3.267902333844413e-30,1.5358460156082523e-27,0.09482758620689655,0.11345501238191323,15
PRSS3,11.3645935,1.4192613,6.275609202836442e-30,2.8892136327915776e-27,0.7586206896551724,0.784004402458039,15
CEACAM6,11.339227,2.1011844,8.38823537545967e-30,3.7846040366998944e-27,0.15086206896551724,0.17930844721636247,15
TPSAB1,10.082767,12.092131,6.584569112845174e-24,7.483837609854316e-20,0.0,0.0008107377713719485,16
TPSB2,10.082018,11.854281,6.634901910416522e-24,7.483837609854316e-20,0.029411764705882353,0.00036032789838753263,16
VIM,9.965695,6.3035793,2.1536064720937804e-23,1.6194402801321197e-19,0.0,0.000540491847581299,16
TYROBP,9.856373,7.4747553,6.433144330310884e-23,3.628132573687081e-19,0.029411764705882353,0.0020718854157283128,16
CPA3,9.786884,14.070805,1.281855522645666e-22,5.391808366756199e-19,0.0,0.00036032789838753263,16
S100A4,9.77553,5.8813286,1.4340551531777646e-22,5.391808366756199e-19,0.17647058823529413,0.4619403657328169,16
ANXA1,9.725677,5.683052,2.3434140285425307e-22,7.552153867127279e-19,0.0,0.024952706963336638,16
HPGDS,9.482346,11.681357,2.486308646154963e-21,7.011079593576226e-18,0.0,0.05999459508152419,16
SRGN,9.440828,5.641587,3.698440861184816e-21,8.560949085228318e-18,0.0,0.005945410323394289,16
ALOX5AP,9.43813,6.047701,3.794915149265622e-21,8.560949085228318e-18,0.29411764705882354,0.7243491577335375,16
CD44,9.267653,4.576757,1.9028581868479612e-20,3.902416167009378e-17,0.0,0.05756238176740834,16
LMNA,8.997927,1.8431292,2.3002116015587616e-19,4.3242061266303415e-16,0.029411764705882353,0.0008107377713719485,16
RGS1,8.914572,5.6571417,4.897058555177277e-19,8.138168968423933e-16,0.0,0.008107377713719485,16
LAPTM5,8.911152,5.3069615,5.050506031204178e-19,8.138168968423933e-16,0.0,0.0035131970092784435,16
GATA2,8.891916,11.372957,6.0063980200693395e-19,8.98026662648683e-16,0.0,0.0011710656697594812,16
LTC4S,8.885398,9.527884,6.369265748649731e-19,8.98026662648683e-16,0.0,0.000540491847581299,16
LGALS1,8.867604,4.944767,7.473628061471099e-19,9.917504437572148e-16,0.0,0.015854427529051435,16
GLUL,8.847407,3.5438952,8.95762781138522e-19,1.1226395877613286e-15,0.0,0.040536888568597426,16
TUBA1A,8.768193,5.60705,1.815560205588532e-18,2.1185077662580215e-15,0.0,0.0002702459237906495,16
FCER1G,8.764373,7.387957,1.87819297509466e-18,2.1185077662580215e-15,0.0,0.00171155751734078,16
CLU,8.704101,5.737664,3.2010197516485388e-18,3.282354753519972e-15,0.029411764705882353,0.16503017746148996,16
CAPG,8.684865,3.217369,3.791915526858027e-18,3.564242598766259e-15,0.0,0.007837131789928835,16
MS4A2,8.599266,13.008607,8.022726080423506e-18,6.703136209195329e-15,0.0,0.008647869561300784,16
ITM2B,8.572496,2.2394447,1.0126523923166798e-17,8.158723327954278e-15,0.0,0.0002702459237906495,16
SAMSN1,8.546262,5.3039308,1.271399192255837e-17,9.8901704752067e-15,0.029411764705882353,0.026574182506080533,16
RAC2,8.379338,5.0265346,5.322611613817791e-17,3.6617656554590495e-14,0.3235294117647059,0.2611476443563643,16
NFKBIA,8.378591,2.0147963,5.3565435803957906e-17,3.6617656554590495e-14,0.3235294117647059,0.3381677326366994,16
FXYD5,8.357805,5.0846734,6.389598429065993e-17,4.2394985576852866e-14,0.0,0.06440861183677146,16
LAPTM4A,8.327589,3.1745393,8.250547622579788e-17,5.3178315376507837e-14,0.3235294117647059,0.009458607332672732,16
SLC18A2,8.298549,11.381253,1.0539126541978013e-16,6.6042265461245e-14,0.0,0.0002702459237906495,16
BST2,8.237475,5.6053867,1.7588314716664181e-16,1.0441441886663875e-13,0.0,0.06837221871903432,16
HSP90AB1,8.012363,1.3037758,1.125244112762536e-15,6.043900461859536e-13,0.029411764705882353,0.05657148004684263,16
KRT1,8.005231,13.015991,1.1924303251124313e-15,6.255822256793334e-13,0.0,0.02504278893793352,16
RP11-354E11.2,7.7110047,31.942749,1.2483125369445609e-14,5.9916345789217766e-12,0.0,0.003963606882262859,16
PTGS1,7.6908603,9.305325,1.461487677407028e-14,6.868687607213571e-12,0.2647058823529412,0.03152869110890911,16
CD37,7.669541,4.639923,1.7261307438695267e-14,7.946894581827073e-12,0.3235294117647059,0.012431312494369877,16
SDCBP,7.54881,2.5064235,4.392526124994095e-14,1.981819937074836e-11,0.17647058823529413,0.44284298711827763,16
TIMP1,7.540074,3.9480903,4.6970507006645406e-14,2.077662093260615e-11,0.0,0.028015494099630663,16
SUMO2,7.488912,2.2513871,6.944671396392791e-14,2.9012007783560184e-11,0.029411764705882353,0.18863165480587335,16
CD52,7.4568796,4.534804,8.859563729394644e-14,3.595115438885661e-11,0.0,0.0002702459237906495,16
FTL,7.455918,0.8745291,8.924441002597499e-14,3.595115438885661e-11,0.058823529411764705,0.16448968561390867,16
EEF1A1,7.447262,0.6904932,9.529748008000008e-14,3.771606759867933e-11,0.0,0.004594180704441042,16
ARHGDIB,7.3013377,4.3870997,2.849209979260095e-13,1.0536939003627619e-10,0.0,0.08485722007026394,16
CD9,7.2669806,1.6396704,3.6761205142453977e-13,1.3375742367880957e-10,0.029411764705882353,0.0839564003242951,16
DNAJA1,7.2522063,1.7982234,4.100365769997857e-13,1.4682563715139944e-10,0.08823529411764706,0.2182686244482479,16
BCL2A1,7.248974,6.5680103,4.19941498799648e-13,1.4802281674095716e-10,0.029411764705882353,0.24709485631925052,16
CKLF,7.2383404,3.6142638,4.542076010953585e-13,1.5656975521547388e-10,0.0,0.0004504098729844158,16
ATP6V1F,7.147265,2.9499352,8.852394500280177e-13,2.9806144407734406e-10,0.0,0.1134132060174759,16
IL1RL1,7.1158733,12.460527,1.112064090129748e-12,3.689272619005439e-10,0.38235294117647056,0.7847040807134492,16
DDX5,7.09434,1.4333837,1.2997023001628832e-12,4.2492730709238385e-10,0.11764705882352941,0.17890280154940996,16
